Euro STOXX 50 Index (Price) (USD)
2021-06-02,3727.27
2021-06-01,3723.71
2021-05-31,3688.59
2021-05-28,3703.32
2021-05-27,3680.82
2021-05-26,3678.78
2021-05-25,3690.9
2021-05-21,3664.68
2021-05-20,3649.2
2021-05-19,3591.56
2021-05-18,3655.04
2021-05-17,3634.42
2021-05-14,3640.59
2021-05-13,3564.13
2021-05-12,3560.19
2021-05-11,3584.16
2021-05-10,3653.9
2021-05-07,3658.38
2021-05-06,3602.02
2021-05-05,3588.89
2021-05-04,3526.89
2021-05-03,3607.38
2021-04-30,3573.54
2021-04-29,3615.55
2021-04-28,3625.2
2021-04-27,3620.0
2021-04-26,3628.34
2021-04-23,3611.69
2021-04-22,3604.91
2021-04-21,3572.22
2021-04-20,3545.81
2021-04-19,3608.6
2021-04-16,3608.29
2021-04-15,3565.08
2021-04-14,3553.99
2021-04-13,3533.24
2021-04-12,3523.38
2021-04-09,3533.1
2021-04-08,3534.58
2021-04-07,3516.75
2021-04-06,3510.64
2021-04-01,3465.88
2021-03-31,3440.19
2021-03-30,3438.85
2021-03-29,3411.34
2021-03-26,3406.79
2021-03-25,3370.59
2021-03-24,3386.31
2021-03-23,3393.29
2021-03-22,3416.51
2021-03-19,3412.9
2021-03-18,3444.52
2021-03-17,3422.77
2021-03-16,3420.98
2021-03-15,3408.51
2021-03-12,3417.8
2021-03-11,3435.21
2021-03-10,3393.98
2021-03-09,3360.21
2021-03-08,3332.79
2021-03-05,3263.8
2021-03-04,3331.72
2021-03-03,3348.15
2021-03-02,3340.26
2021-03-01,3336.22
2021-02-26,3296.55
2021-02-25,3364.5
2021-02-24,3355.3
2021-02-23,3350.21
2021-02-22,3353.9
2021-02-19,3363.32
2021-02-18,3319.11
2021-02-17,3324.88
2021-02-16,3372.81
2021-02-15,3383.5
2021-02-12,3344.8
2021-02-11,3326.85
2021-02-10,3305.32
2021-02-09,3307.86
2021-02-08,3298.12
2021-02-05,3283.35
2021-02-04,3258.31
2021-02-03,3238.51
2021-02-02,3225.5
2021-02-01,3186.19
2021-01-29,3158.9
2021-01-28,3220.45
2021-01-27,3193.43
2021-01-26,3264.66
2021-01-25,3218.91
2021-01-22,3274.98
2021-01-21,3283.53
2021-01-20,3276.37
2021-01-19,3256.54
2021-01-18,3248.99
2021-01-15,3250.87
2021-01-14,3300.2
2021-01-13,3284.55
2021-01-12,3280.04
2021-01-11,3285.59
2021-01-08,3336.48
2021-01-07,3316.71
2021-01-06,3312.12
2021-01-05,3252.94
2021-01-04,3266.9
2020-12-30,3281.1
2020-12-29,3274.3
2020-12-28,3261.65
2020-12-23,3221.27
2020-12-22,3178.55
2020-12-21,3145.52
2020-12-18,3239.88
2020-12-17,3256.5
2020-12-16,3224.67
2020-12-15,3196.16
2020-12-14,3173.05
2020-12-11,3152.08
2020-12-10,3190.85
2020-12-09,3184.27
2020-12-08,3189.86
2020-12-07,3198.95
2020-12-04,3209.39
2020-12-03,3194.14
2020-12-02,3176.41
2020-12-01,3167.97
2020-11-30,3120.19
2020-11-27,3148.12
2020-11-26,3120.89
2020-11-25,3121.35
2020-11-24,3110.54
2020-11-23,3056.72
2020-11-20,3069.94
2020-11-19,3052.49
2020-11-18,3088.56
2020-11-17,3076.29
2020-11-16,3064.18
2020-11-13,3029.77
2020-11-12,3023.92
2020-11-11,3044.82
2020-11-10,3039.21
2020-11-09,3009.46
2020-11-06,2841.51
2020-11-05,2840.2
2020-11-04,2764.21
2020-11-03,2714.78
2020-11-02,2624.21
2020-10-30,2573.56
2020-10-29,2577.13
2020-10-28,2601.0
2020-10-27,2713.65
2020-10-26,2740.68
2020-10-23,2827.6
2020-10-22,2801.44
2020-10-21,2820.81
2020-10-20,2852.03
2020-10-19,2853.47
2020-10-16,2840.8
2020-10-15,2789.72
2020-10-14,2874.8
2020-10-13,2876.19
2020-10-12,2909.67
2020-10-09,2888.11
2020-10-08,2856.74
2020-10-07,2840.28
2020-10-06,2847.42
2020-10-05,2836.14
2020-10-02,2791.75
2020-10-01,2799.53
2020-09-30,2796.96
2020-09-29,2816.16
2020-09-28,2803.24
2020-09-25,2722.24
2020-09-24,2746.91
2020-09-23,2772.55
2020-09-22,2766.18
2020-09-21,2772.25
2020-09-18,2908.59
2020-09-17,2924.71
2020-09-16,2949.58
2020-09-15,2949.25
2020-09-14,2940.88
2020-09-11,2929.86
2020-09-10,2936.95
2020-09-09,2932.37
2020-09-08,2877.66
2020-09-07,2927.21
2020-09-04,2872.91
2020-09-03,2921.22
2020-09-02,2951.63
2020-09-01,2928.51
2020-08-31,2923.01
2020-08-28,2946.21
2020-08-27,2933.11
2020-08-26,2962.66
2020-08-25,2940.27
2020-08-24,2939.58
2020-08-21,2867.78
2020-08-20,2895.47
2020-08-19,2948.68
2020-08-18,2928.72
2020-08-17,2930.07
2020-08-14,2919.86
2020-08-13,2955.38
2020-08-12,2965.06
2020-08-11,2927.97
2020-08-10,2864.59
2020-08-07,2863.73
2020-08-06,2866.12
2020-08-05,2900.52
2020-08-04,2857.15
2020-08-03,2847.63
2020-07-31,2803.41
2020-07-30,2826.03
2020-07-29,2902.11
2020-07-28,2893.74
2020-07-27,2905.2
2020-07-24,2874.45
2020-07-23,2919.85
2020-07-22,2918.5
2020-07-21,2921.75
2020-07-20,2895.0
2020-07-17,2871.05
2020-07-16,2873.22
2020-07-15,2880.8
2020-07-14,2827.38
2020-07-13,2844.35
2020-07-10,2786.39
2020-07-09,2750.66
2020-07-08,2780.03
2020-07-07,2799.61
2020-07-06,2831.62
2020-07-03,2766.13
2020-07-02,2784.24
2020-07-01,2715.23
2020-06-30,2712.83
2020-06-29,2714.61
2020-06-26,2680.69
2020-06-25,2695.79
2020-06-24,2691.5
2020-06-23,2792.29
2020-06-22,2723.34
